state,post_code,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
QLD,4109,RESIDENTIAL,5857,24417.4,5852,24311.8,24,105.6,229.1,0,0.0
QLD,4110,,37,252.5,37,252.5,0,0.0,0.0,0,0.0
QLD,4110,BUSINESS,233,10738.6,233,10719.1,3,19.5,25.7,0,0.0
QLD,4110,RESIDENTIAL,2457,13780.7,2451,13617.2,19,163.5,226.6,0,0.0
QLD,4111,RESIDENTIAL,115,510.5,115,505.5,1,5.0,4.8,0,0.0
QLD,4112,BUSINESS,16,141.0,16,141.0,0,0.0,0.0,0,0.0
QLD,4112,RESIDENTIAL,1440,6507.57,1439,6482.57,5,25.0,56.0,0,0.0
QLD,4113,BUSINESS,70,2579.2,70,2574.2,1,5.0,20.0,0,0.0
QLD,4113,RESIDENTIAL,4059,16812.77,4058,16727.97,16,84.8,162.5,0,0.0
QLD,4114,BUSINESS,123,3751.4,122,2863.4,0,0.0,0.0,1,888.0
QLD,4114,RESIDENTIAL,2485,10004.7,2485,9961.8,9,42.8,74.8,0,0.0
QLD,4115,BUSINESS,31,829.5,31,829.5,0,0.0,0.0,0,0.0
QLD,4115,RESIDENTIAL,3368,14922.399,3366,14843.899,15,78.7,164.8,0,0.0
QLD,4116,BUSINESS,46,1484.2,46,1484.2,0,0.0,0.0,0,0.0
QLD,4116,RESIDENTIAL,4361,19057.46,4358,18989.36,15,68.1,153.7,0,0.0
QLD,4117,BUSINESS,37,1985.3,37,1985.0,1,0.3,70.0,0,0.0
QLD,4117,RESIDENTIAL,298,1483.4,298,1473.4,2,10.0,23.0,0,0.0
QLD,4118,BUSINESS,92,1873.2,92,1873.2,0,0.0,0.0,0,0.0
QLD,4118,RESIDENTIAL,5125,23655.64,5123,23511.54,26,144.0,222.0,0,0.0
QLD,4119,BUSINESS,115,2619.6,115,2615.0,1,4.6,38.0,0,0.0
QLD,4119,RESIDENTIAL,1120,5212.0,1120,5161.0,10,51.0,97.6,0,0.0
QLD,4120,BUSINESS,39,545.4,39,535.6,1,9.8,9.8,0,0.0
QLD,4120,RESIDENTIAL,604,2852.3,604,2818.9,6,33.4,62.9,0,0.0
QLD,4121,BUSINESS,51,714.9,51,714.9,0,0.0,0.0,0,0.0
QLD,4121,RESIDENTIAL,2966,14420.749,2956,14149.049,54,271.6,497.6,0,0.0
QLD,4122,BUSINESS,133,2997.9,132,2980.9,2,17.0,26.0,0,0.0
QLD,4122,RESIDENTIAL,5248,22848.669,5247,22670.269,34,178.6,332.5,0,0.0
QLD,4123,,18,109.4,18,109.4,0,0.0,0.0,0,0.0
QLD,4123,BUSINESS,65,1062.5,64,1052.5,2,10.0,22.5,0,0.0
QLD,4123,RESIDENTIAL,3816,18934.49,3810,18754.69,35,179.8,371.3,0,0.0
QLD,4124,BUSINESS,51,702.4,51,702.4,0,0.0,0.0,0,0.0
QLD,4124,,51,337.0,51,337.0,0,0.0,0.0,0,0.0
QLD,4124,RESIDENTIAL,4231,24622.84,4224,24393.24,34,229.6,373.3,0,0.0
QLD,4125,,24,163.7,24,158.7,1,5.0,6.4,0,0.0
QLD,4125,BUSINESS,43,579.6,43,579.6,0,0.0,0.0,0,0.0
QLD,4125,RESIDENTIAL,1576,8498.0,1574,8444.0,11,54.0,113.6,0,0.0
QLD,4127,BUSINESS,219,5024.8,219,4977.3,2,47.5,54.5,0,0.0
QLD,4127,RESIDENTIAL,3556,15607.76,3555,15539.16,15,68.6,148.5,0,0.0
QLD,4128,BUSINESS,30,256.0,30,256.0,0,0.0,0.0,0,0.0
QLD,4128,RESIDENTIAL,2849,13204.79,2848,13053.79,24,151.0,231.2,0,0.0
QLD,4129,BUSINESS,89,1685.0,89,1685.0,0,0.0,0.0,0,0.0
QLD,4129,RESIDENTIAL,1031,4717.3,1030,4672.4,9,45.0,80.1,0,0.0
QLD,4130,BUSINESS,17,178.0,17,178.0,0,0.0,0.0,0,0.0
QLD,4130,RESIDENTIAL,1603,8311.62,1602,8183.72,18,127.8,193.8,0,0.0
QLD,4131,BUSINESS,63,1349.1,63,1349.1,0,0.0,0.0,0,0.0
QLD,4131,RESIDENTIAL,1240,5399.53,1239,5350.63,8,48.9,80.7,0,0.0
QLD,4132,BUSINESS,63,1889.7,63,1884.7,1,5.0,13.0,0,0.0
QLD,4132,RESIDENTIAL,3140,13246.4,3139,13196.8,9,45.6,84.9,0,0.0
QLD,4133,,36,216.0,36,216.0,0,0.0,0.0,0,0.0
QLD,4133,BUSINESS,80,1273.5,80,1268.5,1,5.0,13.5,0,0.0
QLD,4133,RESIDENTIAL,2783,13240.9,2782,13157.0,17,84.0,149.9,0,0.0
QLD,4151,BUSINESS,60,1173.3,60,1173.3,0,0.0,0.0,0,0.0
QLD,4151,RESIDENTIAL,1292,6695.84,1288,6562.04,25,133.9,305.6,0,0.0
QLD,4152,BUSINESS,87,1264.5,87,1264.5,0,0.0,0.0,0,0.0
QLD,4152,RESIDENTIAL,5968,28315.03,5961,27966.73,67,348.4,639.5,0,0.0
QLD,4153,RESIDENTIAL,732,3772.7,731,3701.9,7,70.8,58.0,0,0.0
QLD,4154,BUSINESS,27,620.4,27,620.4,0,0.0,0.0,0,0.0
QLD,4154,RESIDENTIAL,1878,9795.78,1876,9649.98,28,145.9,351.7,0,0.0
QLD,4155,BUSINESS,12,286.6,12,286.6,0,0.0,0.0,0,0.0
QLD,4155,RESIDENTIAL,278,1939.0,278,1918.4,5,20.6,55.7,0,0.0
QLD,4156,BUSINESS,12,77.8,12,77.8,0,0.0,0.0,0,0.0
QLD,4156,RESIDENTIAL,627,3445.3,623,3370.7,8,74.5,136.9,0,0.0
QLD,4157,BUSINESS,156,3391.35,155,2887.05,2,504.3,1406.5,0,0.0
QLD,4157,RESIDENTIAL,3260,14702.6,3256,14559.6,24,129.1,203.3,0,0.0
QLD,4158,RESIDENTIAL,519,2235.16,518,2200.16,6,35.0,81.9,0,0.0
QLD,4159,BUSINESS,24,831.4,24,831.4,0,0.0,0.0,0,0.0
QLD,4159,RESIDENTIAL,2657,11629.3,2655,11552.3,16,77.1,159.8,0,0.0
QLD,4160,BUSINESS,38,616.76,38,616.76,0,0.0,0.0,0,0.0
QLD,4160,RESIDENTIAL,3426,15318.9,3422,15180.9,23,138.0,223.8,0,0.0
QLD,4161,BUSINESS,25,448.6,25,448.6,0,0.0,0.0,0,0.0
QLD,4161,RESIDENTIAL,2879,12337.799,2878,12225.299,19,112.4,162.2,0,0.0
QLD,4163,BUSINESS,95,1936.18,95,1926.18,2,10.0,23.5,0,0.0
QLD,4163,RESIDENTIAL,2290,10695.399,2284,10587.799,20,107.6,196.6,0,0.0
QLD,4164,BUSINESS,42,732.5,42,732.5,0,0.0,0.0,0,0.0
QLD,4164,RESIDENTIAL,3050,15316.06,3041,15144.96,34,171.0,283.8,0,0.0
QLD,4165,BUSINESS,84,1748.9,84,1743.9,1,5.0,13.5,0,0.0
QLD,4165,RESIDENTIAL,7090,32118.17,7083,31734.37,71,384.0,743.5,0,0.0
QLD,4169,BUSINESS,60,1208.4,60,1163.4,1,45.0,121.5,0,0.0
QLD,4169,RESIDENTIAL,539,2746.2,539,2686.1,12,60.1,127.3,0,0.0
QLD,4170,,15,139.9,15,139.9,0,0.0,0.0,0,0.0
QLD,4170,BUSINESS,113,2779.6,113,2774.6,1,5.0,10.0,0,0.0
QLD,4170,RESIDENTIAL,2465,12651.8,2458,12379.1,48,273.7,452.1,0,0.0
QLD,4171,BUSINESS,53,1033.6,53,1033.6,0,0.0,0.0,0,0.0
QLD,4171,RESIDENTIAL,1606,8816.86,1602,8573.76,38,243.2,440.3,0,0.0
QLD,4172,BUSINESS,81,1994.5,81,1994.5,0,0.0,0.0,0,0.0
QLD,4172,RESIDENTIAL,553,2570.6,552,2542.6,6,28.0,63.4,0,0.0
QLD,4173,BUSINESS,96,1782.9,96,1782.9,0,0.0,0.0,0,0.0
QLD,4173,RESIDENTIAL,1251,5274.0,1250,5227.3,10,46.7,86.1,0,0.0
QLD,4174,BUSINESS,27,1108.2,27,1108.2,0,0.0,0.0,0,0.0
QLD,4174,RESIDENTIAL,457,2173.8,456,2163.8,2,10.0,22.5,0,0.0
QLD,4178,BUSINESS,115,2589.2,115,2589.2,0,0.0,0.0,0,0.0
QLD,4178,RESIDENTIAL,3426,14910.25,3422,14741.55,33,168.8,315.9,0,0.0
QLD,4179,BUSINESS,38,1005.0,38,1005.0,0,0.0,0.0,0,0.0
QLD,4179,RESIDENTIAL,2865,12853.0,2860,12647.7,38,205.3,344.5,0,0.0
QLD,4183,BUSINESS,31,354.0,31,354.0,0,0.0,0.0,0,0.0
QLD,4183,RESIDENTIAL,446,1828.7,446,1791.3,6,37.5,75.3,0,0.0
QLD,4184,BUSINESS,26,346.8,26,346.8,0,0.0,0.0,0,0.0
QLD,4184,RESIDENTIAL,2142,9075.7,2140,8803.6,36,272.1,371.0,0,0.0
QLD,4205,BUSINESS,27,815.3,27,815.3,0,0.0,0.0,0,0.0
QLD,4205,RESIDENTIAL,1021,4099.0,1021,4089.4,2,9.6,13.1,0,0.0
QLD,4207,,36,332.7,36,332.7,0,0.0,0.0,0,0.0
QLD,4207,BUSINESS,457,14179.9,457,14152.4,5,27.5,73.0,0,0.0
QLD,4207,RESIDENTIAL,9118,44802.12,9103,44386.82,79,415.6,740.2,0,0.0
QLD,4208,,21,151.3,21,151.3,0,0.0,0.0,0,0.0
QLD,4208,BUSINESS,122,2528.7,120,2484.5,5,44.2,76.9,0,0.0
QLD,4208,RESIDENTIAL,3957,21027.33,3951,20814.83,40,212.5,418.1,0,0.0
QLD,4209,,67,510.3,67,505.3,1,5.0,13.5,0,0.0
QLD,4209,BUSINESS,168,7179.7,168,7063.4,5,116.4,85.4,0,0.0
QLD,4209,RESIDENTIAL,8136,45143.24,8128,44351.44,140,792.1,1674.8,0,0.0
QLD,4210,BUSINESS,48,1314.2,48,1314.2,0,0.0,0.0,0,0.0
QLD,4210,RESIDENTIAL,3994,21196.039,3990,21023.539,29,172.6,285.4,0,0.0
QLD,4211,BUSINESS,263,6033.19,263,5992.09,4,41.1,48.4,0,0.0
QLD,4211,RESIDENTIAL,9493,45738.65,9483,45288.35,77,450.3,792.8,0,0.0
QLD,4212,,21,139.0,21,139.0,0,0.0,0.0,0,0.0
QLD,4212,BUSINESS,108,2384.3,108,2379.3,1,5.0,7.1,0,0.0
QLD,4212,RESIDENTIAL,5616,30816.08,5607,30377.48,72,438.6,907.4,0,0.0
QLD,4213,BUSINESS,88,1386.9,88,1381.9,1,5.0,9.5,0,0.0
QLD,4213,RESIDENTIAL,5109,26344.599,5104,25957.199,68,387.3,716.8,0,0.0
QLD,4214,BUSINESS,420,8474.5,417,8441.5,3,33.0,78.0,0,0.0
QLD,4214,RESIDENTIAL,5777,26136.06,5775,25863.86,54,272.3,571.6,0,0.0
QLD,4215,BUSINESS,247,4998.0,247,4988.8,1,9.2,13.0,0,0.0
QLD,4215,RESIDENTIAL,3279,14500.6,3274,14343.0,29,157.6,297.1,0,0.0
QLD,4216,BUSINESS,120,3720.4,120,3715.4,1,5.0,27.0,0,0.0
QLD,4216,RESIDENTIAL,4918,23378.0,4912,23082.5,33,295.6,519.9,0,0.0
QLD,4217,BUSINESS,81,2047.5,81,2038.3,2,9.2,13.0,0,0.0
QLD,4217,RESIDENTIAL,2955,16663.65,2948,16301.25,41,362.5,535.7,0,0.0
QLD,4218,BUSINESS,70,1560.7,69,1544.7,2,16.0,97.5,0,0.0
QLD,4218,RESIDENTIAL,3530,18054.52,3526,17854.82,35,199.7,393.5,0,0.0
QLD,4220,BUSINESS,436,8411.1,435,8401.1,2,10.0,27.5,0,0.0
QLD,4220,RESIDENTIAL,3741,16971.2,3739,16802.4,26,168.9,290.6,0,0.0
QLD,4221,BUSINESS,47,908.0,47,908.0,0,0.0,0.0,0,0.0
QLD,4221,RESIDENTIAL,3926,17263.46,3923,17089.06,33,174.4,301.9,0,0.0
QLD,4223,BUSINESS,141,1724.9,140,1668.9,2,56.0,11.0,0,0.0
QLD,4223,RESIDENTIAL,2252,9968.57,2248,9796.47,25,165.0,279.8,0,0.0
QLD,4224,BUSINESS,20,406.0,20,406.0,0,0.0,0.0,0,0.0
QLD,4224,RESIDENTIAL,684,3101.5,684,3086.5,3,15.0,27.3,0,0.0
QLD,4225,BUSINESS,24,312.1,24,312.1,0,0.0,0.0,0,0.0
QLD,4225,RESIDENTIAL,308,1521.9,308,1512.3,2,9.6,21.0,0,0.0
QLD,4226,BUSINESS,89,2266.05,89,2237.05,2,29.0,44.2,0,0.0
QLD,4226,RESIDENTIAL,4575,21400.635,4569,21242.335,31,158.3,384.9,0,0.0
QLD,4227,BUSINESS,71,3823.6,71,1339.6,1,2484.0,2484.0,0,0.0
QLD,4227,RESIDENTIAL,2802,13437.5,2799,13259.5,38,178.0,375.2,0,0.0
QLD,4228,BUSINESS,19,406.68,19,406.68,0,0.0,0.0,0,0.0
QLD,4228,RESIDENTIAL,973,5201.7,972,5119.6,14,82.2,129.7,0,0.0
QLD,4270,BUSINESS,20,190.5,20,190.5,0,0.0,0.0,0,0.0
QLD,4270,RESIDENTIAL,863,4705.514,860,4620.814,12,84.7,131.2,0,0.0
QLD,4272,BUSINESS,80,853.34,80,853.34,0,0.0,0.0,0,0.0
QLD,4272,RESIDENTIAL,1447,6762.9,1443,6622.1,26,140.8,299.7,0,0.0
QLD,4275,BUSINESS,38,534.83,38,529.83,1,5.0,1.2,0,0.0
QLD,4275,RESIDENTIAL,675,3767.4,674,3687.8,8,79.6,81.3,0,0.0
QLD,4280,,42,284.3,42,284.3,0,0.0,0.0,0,0.0
QLD,4280,BUSINESS,106,1560.0,106,1560.0,0,0.0,0.0,0,0.0
QLD,4280,RESIDENTIAL,3998,21983.419,3993,21815.419,33,168.0,340.4,0,0.0
QLD,4285,,13,169.9,13,169.9,0,0.0,0.0,0,0.0
QLD,4285,BUSINESS,230,3798.4,230,3783.8,3,14.6,47.0,0,0.0
QLD,4285,RESIDENTIAL,3727,18944.439,3726,18785.939,29,158.7,230.6,0,0.0
QLD,4287,BUSINESS,21,190.8,20,185.8,1,5.0,13.0,0,0.0
QLD,4287,RESIDENTIAL,110,648.1,110,630.1,3,18.0,29.9,0,0.0
QLD,4300,,32,229.4,32,229.4,0,0.0,0.0,0,0.0
QLD,4300,BUSINESS,194,6113.5,193,5968.5,2,145.0,79.5,0,0.0
QLD,4300,RESIDENTIAL,9444,49105.09,9430,48624.39,92,481.0,939.3,0,0.0
QLD,4301,,11,8698.0,10,4738.0,0,0.0,0.0,1,3960.0
QLD,4301,BUSINESS,60,801.9,60,771.9,3,30.0,27.9,0,0.0
QLD,4301,RESIDENTIAL,4078,19207.8,4074,19054.6,27,153.4,246.7,0,0.0
QLD,4303,BUSINESS,12,151.8,12,151.8,0,0.0,0.0,0,0.0
QLD,4303,RESIDENTIAL,424,1775.0,424,1755.0,2,20.0,22.6,0,0.0
QLD,4304,BUSINESS,78,2380.5,78,2380.5,0,0.0,0.0,0,0.0
QLD,4304,RESIDENTIAL,2336,9796.7,2335,9730.6,12,66.2,117.3,0,0.0
QLD,4305,BUSINESS,257,6153.4,256,6130.8,3,22.6,22.0,0,0.0
QLD,4305,RESIDENTIAL,8664,36919.139,8656,36606.239,63,312.7,593.0,0,0.0
QLD,4306,,83,551.9,83,551.9,0,0.0,0.0,0,0.0
QLD,4306,BUSINESS,161,2480.2,160,2453.1,2,27.1,35.6,0,0.0
QLD,4306,RESIDENTIAL,7812,41488.6,7803,40903.2,88,585.4,973.0,0,0.0
QLD,4307,BUSINESS,38,417.8,38,417.8,0,0.0,0.0,0,0.0
QLD,4307,RESIDENTIAL,267,1376.7,267,1371.7,1,5.0,9.6,0,0.0
QLD,4309,BUSINESS,50,668.3,50,628.3,1,40.0,14.2,0,0.0
QLD,4309,RESIDENTIAL,570,2728.8,570,2698.8,4,30.0,40.6,0,0.0
QLD,4310,BUSINESS,74,886.9,74,886.9,0,0.0,0.0,0,0.0
QLD,4310,RESIDENTIAL,1167,4939.8,1165,4873.9,10,65.9,106.9,0,0.0
QLD,4311,BUSINESS,109,1362.8,109,1282.8,1,80.0,28.4,0,0.0
QLD,4311,RESIDENTIAL,1989,9949.7,1989,9841.8,17,108.0,213.7,0,0.0
QLD,4312,BUSINESS,46,682.74,46,677.74,1,5.0,6.5,0,0.0
QLD,4312,RESIDENTIAL,675,3063.9,674,3009.1,6,54.8,84.0,0,0.0
QLD,4313,BUSINESS,56,610.4,56,610.4,0,0.0,0.0,0,0.0
QLD,4313,RESIDENTIAL,483,2138.4,483,2120.9,3,17.5,44.0,0,0.0
QLD,4314,BUSINESS,58,646.8,58,636.8,1,10.0,10.0,0,0.0
QLD,4314,RESIDENTIAL,666,2786.7,666,2726.3,10,60.4,84.9,0,0.0
QLD,4340,BUSINESS,55,632.3,55,622.3,2,10.0,23.0,0,0.0
QLD,4340,RESIDENTIAL,950,4527.3,949,4470.7,11,56.5,98.6,0,0.0
QLD,4341,BUSINESS,113,1663.2,113,1663.2,0,0.0,0.0,0,0.0
QLD,4341,RESIDENTIAL,3257,15833.9,3254,15672.2,32,161.8,319.4,0,0.0
QLD,4342,BUSINESS,46,718.3,46,718.3,0,0.0,0.0,0,0.0
QLD,4342,RESIDENTIAL,492,2446.2,492,2439.6,2,6.6,102.0,0,0.0
QLD,4343,BUSINESS,174,9934.0,174,6561.5,3,3372.5,787.9,0,0.0
QLD,4343,RESIDENTIAL,1701,8581.6,1696,8496.1,16,85.5,181.8,0,0.0
QLD,4344,BUSINESS,42,593.6,42,588.6,1,5.0,4.8,0,0.0
QLD,4344,RESIDENTIAL,425,2172.4,425,2147.8,5,24.6,142.0,0,0.0
QLD,4346,BUSINESS,13,131.1,13,131.1,0,0.0,0.0,0,0.0
QLD,4346,RESIDENTIAL,233,1256.3,233,1231.7,4,24.6,54.0,0,0.0
QLD,4347,BUSINESS,30,344.1,30,344.1,0,0.0,0.0,0,0.0
QLD,4347,RESIDENTIAL,275,1465.5,274,1455.5,2,10.0,23.0,0,0.0
QLD,4350,BUSINESS,692,18424.02,692,17827.12,4,597.0,248.1,0,0.0
QLD,4350,RESIDENTIAL,10771,50977.309,10759,50119.209,144,857.9,1361.2,0,0.0
QLD,4352,BUSINESS,246,3829.5,246,3816.5,3,13.0,20.5,0,0.0
QLD,4352,RESIDENTIAL,5030,26764.03,5028,26222.93,84,541.1,794.4,0,0.0
QLD,4353,RESIDENTIAL,32,122.3,32,122.3,0,0.0,0.0,0,0.0
QLD,4354,BUSINESS,23,240.1,23,240.1,0,0.0,0.0,0,0.0
QLD,4354,RESIDENTIAL,200,1039.4,200,1024.8,3,14.6,12.0,0,0.0
QLD,4355,BUSINESS,27,299.8,27,299.8,0,0.0,0.0,0,0.0
QLD,4355,RESIDENTIAL,425,1814.3,425,1799.4,2,15.0,20.0,0,0.0
QLD,4356,BUSINESS,122,1405.704,122,1395.704,1,10.0,10.0,0,0.0
QLD,4356,RESIDENTIAL,625,3283.2,625,3239.8,9,43.4,64.1,0,0.0
QLD,4357,BUSINESS,74,1728.7,74,1723.7,1,5.0,10.0,0,0.0
QLD,4357,RESIDENTIAL,267,1189.9,267,1184.9,1,5.0,5.0,0,0.0
QLD,4358,BUSINESS,35,270.8,35,270.8,0,0.0,0.0,0,0.0
QLD,4358,RESIDENTIAL,316,1743.65,316,1659.05,6,84.6,146.2,0,0.0
QLD,4359,BUSINESS,32,189.7,32,189.7,0,0.0,0.0,0,0.0
QLD,4359,RESIDENTIAL,199,1126.5,199,1122.5,1,4.0,10.0,0,0.0
QLD,4360,BUSINESS,20,350.0,20,350.0,0,0.0,0.0,0,0.0
QLD,4360,RESIDENTIAL,109,667.0,109,667.0,0,0.0,0.0,0,0.0
QLD,4361,BUSINESS,64,984.5,64,984.5,0,0.0,0.0,0,0.0
QLD,4361,RESIDENTIAL,354,1723.3,354,1718.3,1,5.0,10.0,0,0.0
QLD,4362,BUSINESS,86,1596.7,86,1586.7,2,10.0,6.0,0,0.0
QLD,4362,RESIDENTIAL,393,1910.5,393,1910.5,0,0.0,0.0,0,0.0
QLD,4363,BUSINESS,18,130.2,18,130.2,0,0.0,0.0,0,0.0
QLD,4363,RESIDENTIAL,122,597.0,122,597.0,0,0.0,0.0,0,0.0
QLD,4364,BUSINESS,21,179.3,21,179.3,0,0.0,0.0,0,0.0
QLD,4364,RESIDENTIAL,24,124.8,24,124.8,0,0.0,0.0,0,0.0
QLD,4365,RESIDENTIAL,82,435.9,82,426.3,1,9.6,13.0,0,0.0
QLD,4370,BUSINESS,310,5006.36,310,4983.16,3,23.2,17.0,0,0.0
QLD,4370,RESIDENTIAL,2421,11267.2,2421,11208.5,12,58.8,99.4,0,0.0
QLD,4371,BUSINESS,17,104.6,17,101.1,1,3.6,7.2,0,0.0
QLD,4371,RESIDENTIAL,115,547.4,115,539.2,1,8.2,3.0,0,0.0
QLD,4372,RESIDENTIAL,24,95.2,24,95.2,0,0.0,0.0,0,0.0
QLD,4373,BUSINESS,23,443.7,23,443.7,0,0.0,0.0,0,0.0
QLD,4373,RESIDENTIAL,143,699.0,143,694.0,1,5.0,7.0,0,0.0
QLD,4374,RESIDENTIAL,42,181.7,42,177.1,1,4.6,8.0,0,0.0
QLD,4375,RESIDENTIAL,30,155.1,30,155.1,0,0.0,0.0,0,0.0
QLD,4376,BUSINESS,11,159.2,11,159.2,0,0.0,0.0,0,0.0
QLD,4376,RESIDENTIAL,52,287.6,52,279.1,2,8.5,13.0,0,0.0
QLD,4377,BUSINESS,17,181.0,17,181.0,0,0.0,0.0,0,0.0
QLD,4377,RESIDENTIAL,89,448.9,88,435.4,3,13.5,30.0,0,0.0
QLD,4378,BUSINESS,18,108.6,18,108.6,0,0.0,0.0,0,0.0
QLD,4378,RESIDENTIAL,76,356.2,76,356.2,0,0.0,0.0,0,0.0
QLD,4380,BUSINESS,133,1458.5,133,1458.5,0,0.0,0.0,0,0.0
QLD,4380,RESIDENTIAL,1149,5371.6,1147,5241.1,21,130.5,228.6,0,0.0
QLD,4381,BUSINESS,24,210.0,24,210.0,0,0.0,0.0,0,0.0
QLD,4381,RESIDENTIAL,104,496.5,104,496.5,0,0.0,0.0,0,0.0
QLD,4382,BUSINESS,27,286.3,27,283.3,1,3.0,4.8,0,0.0
QLD,4382,RESIDENTIAL,59,341.4,58,318.4,4,23.0,25.0,0,0.0
QLD,4383,RESIDENTIAL,92,360.4,92,360.4,0,0.0,0.0,0,0.0
QLD,4385,BUSINESS,11,147.3,11,147.3,0,0.0,0.0,0,0.0
QLD,4385,RESIDENTIAL,136,552.5,135,547.5,1,5.0,13.0,0,0.0
QLD,4387,BUSINESS,14,144.5,14,144.5,0,0.0,0.0,0,0.0
QLD,4387,RESIDENTIAL,131,750.3,131,750.3,0,0.0,0.0,0,0.0
QLD,4388,RESIDENTIAL,52,249.7,52,249.7,0,0.0,0.0,0,0.0
QLD,4390,BUSINESS,79,1136.4,79,1131.4,1,5.0,6.0,0,0.0
QLD,4390,RESIDENTIAL,661,2884.2,661,2879.2,1,5.0,13.0,0,0.0
QLD,4400,RESIDENTIAL,418,2114.1,418,2104.4,2,9.7,16.0,0,0.0
QLD,4401,BUSINESS,99,26234.4,98,26196.8,2,37.6,33.7,0,0.0
QLD,4401,RESIDENTIAL,744,3723.2,743,3693.8,5,29.4,52.8,0,0.0
QLD,4402,RESIDENTIAL,52,244.0,52,244.0,0,0.0,0.0,0,0.0
QLD,4403,BUSINESS,36,402.1,36,402.1,0,0.0,0.0,0,0.0
QLD,4403,RESIDENTIAL,88,457.5,88,452.9,1,4.6,6.0,0,0.0
QLD,4404,BUSINESS,28,338.7,28,338.7,0,0.0,0.0,0,0.0
QLD,4404,RESIDENTIAL,44,309.2,44,309.2,0,0.0,0.0,0,0.0
QLD,4405,BUSINESS,199,4005.4,199,4000.4,1,5.0,7.0,0,0.0
QLD,4405,RESIDENTIAL,1684,8495.3,1682,8396.9,20,98.5,169.9,0,0.0
QLD,4406,BUSINESS,42,477.0,42,477.0,0,0.0,0.0,0,0.0
QLD,4406,RESIDENTIAL,128,679.5,128,674.9,1,4.6,4.8,0,0.0
QLD,4407,BUSINESS,14,96.2,14,96.2,0,0.0,0.0,0,0.0
QLD,4407,RESIDENTIAL,59,340.0,59,340.0,0,0.0,0.0,0,0.0
QLD,4408,BUSINESS,21,142.2,21,137.2,1,5.0,6.0,0,0.0
QLD,4408,RESIDENTIAL,102,480.5,102,476.3,1,4.2,4.8,0,0.0
QLD,4410,BUSINESS,31,272.4,31,272.4,0,0.0,0.0,0,0.0
QLD,4410,RESIDENTIAL,186,802.1,186,787.5,3,14.6,33.5,0,0.0
QLD,4411,RESIDENTIAL,51,267.2,51,267.2,0,0.0,0.0,0,0.0
QLD,4412,RESIDENTIAL,28,165.7,28,165.7,0,0.0,0.0,0,0.0
QLD,4413,BUSINESS,104,2152.27,104,2152.27,0,0.0,0.0,0,0.0
QLD,4413,RESIDENTIAL,842,4422.4,842,4392.4,6,30.0,56.0,0,0.0
QLD,4415,BUSINESS,49,894.8,49,889.8,1,5.0,10.0,0,0.0
QLD,4415,RESIDENTIAL,226,1101.3,225,1096.0,2,5.3,14.5,0,0.0
QLD,4416,BUSINESS,17,225.676,17,225.676,0,0.0,0.0,0,0.0
QLD,4416,RESIDENTIAL,45,262.4,45,262.4,0,0.0,0.0,0,0.0
QLD,4417,BUSINESS,20,154.2,20,154.2,0,0.0,0.0,0,0.0
QLD,4417,RESIDENTIAL,101,420.8,101,420.8,0,0.0,0.0,0,0.0
QLD,4419,BUSINESS,34,239.4,34,239.4,0,0.0,0.0,0,0.0
QLD,4419,RESIDENTIAL,89,420.4,89,410.4,2,10.0,23.5,0,0.0
QLD,4420,BUSINESS,21,147.2,21,147.2,0,0.0,0.0,0,0.0
QLD,4420,RESIDENTIAL,150,730.1,150,725.1,1,5.0,13.5,0,0.0
QLD,4421,BUSINESS,39,409.9,39,394.9,2,15.0,26.0,0,0.0
QLD,4421,RESIDENTIAL,253,1348.3,253,1325.0,5,23.3,62.0,0,0.0
QLD,4422,BUSINESS,16,124.1,16,124.1,0,0.0,0.0,0,0.0
QLD,4422,RESIDENTIAL,67,388.6,67,383.6,1,5.0,6.0,0,0.0
QLD,4423,RESIDENTIAL,11,54.0,11,54.0,0,0.0,0.0,0,0.0
QLD,4424,RESIDENTIAL,28,163.0,28,153.0,2,10.0,20.0,0,0.0
QLD,4425,RESIDENTIAL,21,122.9,21,117.9,1,5.0,9.0,0,0.0
QLD,4426,RESIDENTIAL,13,74.8,13,74.8,0,0.0,0.0,0,0.0
QLD,4427,BUSINESS,10,63.7,10,63.7,0,0.0,0.0,0,0.0
QLD,4427,RESIDENTIAL,53,232.3,53,232.3,0,0.0,0.0,0,0.0
QLD,4428,BUSINESS,16,2062.3,16,2062.3,0,0.0,0.0,0,0.0
QLD,4428,RESIDENTIAL,115,459.7,115,454.7,1,5.0,50.0,0,0.0
QLD,4454,BUSINESS,27,283.3,27,283.3,0,0.0,0.0,0,0.0
QLD,4454,RESIDENTIAL,99,547.4,97,493.2,4,54.2,45.0,0,0.0
QLD,4455,BUSINESS,163,2417.9,163,2417.9,0,0.0,0.0,0,0.0
QLD,4455,RESIDENTIAL,1108,4792.9,1107,4716.8,11,76.2,103.6,0,0.0
QLD,4465,BUSINESS,56,433.9,56,424.1,1,9.8,9.8,0,0.0
QLD,4465,RESIDENTIAL,227,898.5,227,893.9,1,4.6,5.5,0,0.0
